Condition,Area,M_Mean,M_Min,M_Max,M_Int_Den,M_Raw_Int_Den,A_Mean,A_Min,A_Max,A_Int_Den,A_Raw_Int_Den,M_A_Ratio
CHIP CON,NA,7653.212,5136,13216,28569440,28569440,12437.173,3920,40672,106325392,106325392,0.6153498065838595
CHIP CON,NA,7653.212,5136,13216,28569440,28569440,6399.128,2720,14544,59044752,59044752,1.1959773269107916
CHIP CON,NA,7653.212,5136,13216,28569440,28569440,6768.527,3456,22736,25266912,25266912,1.1307056912087372
CHIP CON,NA,7653.212,5136,13216,28569440,28569440,8588.705,2592,19824,104945392,104945392,0.891078689977127
CHIP CON,NA,8330.833,4896,22320,101794448,101794448,7403.827,2192,17056,43201328,43201328,1.1252063291052048
CHIP CON,NA,8330.833,4896,22320,101794448,101794448,12437.173,3920,40672,106325392,106325392,0.6698333294873361
CHIP CON,NA,8330.833,4896,22320,101794448,101794448,6399.128,2720,14544,59044752,59044752,1.301870036042411
CHIP CON,NA,8330.833,4896,22320,101794448,101794448,6768.527,3456,22736,25266912,25266912,1.230819201873613
CHIP CON,NA,8330.833,4896,22320,101794448,101794448,8588.705,2592,19824,104945392,104945392,0.9699754503152688
CHIP CON,NA,7014.812,4784,35984,58033536,58033536,7782.193,1760,19296,64382080,64382080,0.9013927051153833
CHIP CON,NA,7014.812,4784,35984,58033536,58033536,7731.386,2880,46016,62369088,62369088,0.9073162302334924
CHIP CON,NA,7014.812,4784,35984,58033536,58033536,7204.21,2400,26432,55148224,55148224,0.9737100945141799
CHIP CON,NA,7014.812,4784,35984,58033536,58033536,7428.848,2448,18096,30205696,30205696,0.944266459617965
CHIP CON,NA,7014.812,4784,35984,58033536,58033536,7898.388,3072,38320,69600592,69600592,0.8881321099951028
CHIP CON,NA,7936.061,4896,16320,64020208,64020208,7782.193,1760,19296,64382080,64382080,1.0197718046828188
CHIP CON,NA,7936.061,4896,16320,64020208,64020208,7731.386,2880,46016,62369088,62369088,1.0264732610685845
CHIP CON,NA,7936.061,4896,16320,64020208,64020208,7204.21,2400,26432,55148224,55148224,1.1015865722959213
CHIP CON,NA,7936.061,4896,16320,64020208,64020208,7428.848,2448,18096,30205696,30205696,1.0682761311040418
CHIP CON,NA,7936.061,4896,16320,64020208,64020208,7898.388,3072,38320,69600592,69600592,1.004769707439037
CHIP CON,NA,6841.424,4352,11632,52371104,52371104,7782.193,1760,19296,64382080,64382080,0.8791126100316453
CHIP CON,NA,6841.424,4352,11632,52371104,52371104,7731.386,2880,46016,62369088,62369088,0.8848897209374877
CHIP CON,NA,6841.424,4352,11632,52371104,52371104,7204.21,2400,26432,55148224,55148224,0.9496425007044492
CHIP CON,NA,6841.424,4352,11632,52371104,52371104,7428.848,2448,18096,30205696,30205696,0.9209266362698496
CHIP CON,NA,6841.424,4352,11632,52371104,52371104,7898.388,3072,38320,69600592,69600592,0.8661797825075193
CHIP CON,NA,7318.701,5104,14256,29757840,29757840,7782.193,1760,19296,64382080,64382080,0.9404419808144053
CHIP CON,NA,7318.701,5104,14256,29757840,29757840,7731.386,2880,46016,62369088,62369088,0.9466221192422678
CHIP CON,NA,7318.701,5104,14256,29757840,29757840,7204.21,2400,26432,55148224,55148224,1.0158922352346753
CHIP CON,NA,7318.701,5104,14256,29757840,29757840,7428.848,2448,18096,30205696,30205696,0.985173071248732
CHIP CON,NA,7318.701,5104,14256,29757840,29757840,7898.388,3072,38320,69600592,69600592,0.9266069228303294
CHIP CON,NA,8996.505,5232,64224,79277200,79277200,7782.193,1760,19296,64382080,64382080,1.1560372506824232
CHIP CON,NA,8996.505,5232,64224,79277200,79277200,7731.386,2880,46016,62369088,62369088,1.1636341789169495
CHIP CON,NA,8996.505,5232,64224,79277200,79277200,7204.21,2400,26432,55148224,55148224,1.2487843913489471
CHIP CON,NA,8996.505,5232,64224,79277200,79277200,7428.848,2448,18096,30205696,30205696,1.2110228934553513
CHIP CON,NA,8996.505,5232,64224,79277200,79277200,7898.388,3072,38320,69600592,69600592,1.1390305211645717
CHIP CON,NA,7168.704,4640,12528,40725408,40725408,7232.583,3040,24224,41088304,41088304,0.9911678856640843
CHIP CON,NA,7168.704,4640,12528,40725408,40725408,11689.783,2976,35776,138535616,138535616,0.6132452587015516
CHIP CON,NA,7168.704,4640,12528,40725408,40725408,8148.605,1984,32576,43456512,43456512,0.8797461651411499
CHIP CON,NA,7168.704,4640,12528,40725408,40725408,6638.347,2672,22816,52615536,52615536,1.0798929311769934
CHIP CON,NA,7168.704,4640,12528,40725408,40725408,9000.094,3872,40720,83970880,83970880,0.7965143475168148
CHIP CON,NA,8480.038,4912,25408,100496928,100496928,7232.583,3040,24224,41088304,41088304,1.1724771081092331
CHIP CON,NA,8480.038,4912,25408,100496928,100496928,11689.783,2976,35776,138535616,138535616,0.7254230467751198
CHIP CON,NA,8480.038,4912,25408,100496928,100496928,8148.605,1984,32576,43456512,43456512,1.0406735876877087
CHIP CON,NA,8480.038,4912,25408,100496928,100496928,6638.347,2672,22816,52615536,52615536,1.277432167977962
CHIP CON,NA,8480.038,4912,25408,100496928,100496928,9000.094,3872,40720,83970880,83970880,0.9422166035154745
CHIP CON,NA,8059.746,5136,13984,42982624,42982624,7232.583,3040,24224,41088304,41088304,1.1143661953136246
CHIP CON,NA,8059.746,5136,13984,42982624,42982624,11689.783,2976,35776,138535616,138535616,0.6894692570426671
CHIP CON,NA,8059.746,5136,13984,42982624,42982624,8148.605,1984,32576,43456512,43456512,0.9890951886856708
CHIP CON,NA,8059.746,5136,13984,42982624,42982624,6638.347,2672,22816,52615536,52615536,1.2141194185841746
CHIP CON,NA,8059.746,5136,13984,42982624,42982624,9000.094,3872,40720,83970880,83970880,0.8955179801455408
CHIP CON,NA,7240.799,4832,13280,57390576,57390576,7232.583,3040,24224,41088304,41088304,1.0011359703718574
CHIP CON,NA,7240.799,4832,13280,57390576,57390576,11689.783,2976,35776,138535616,138535616,0.6194126101399829
CHIP CON,NA,7240.799,4832,13280,57390576,57390576,8148.605,1984,32576,43456512,43456512,0.8885936918036892
CHIP CON,NA,7240.799,4832,13280,57390576,57390576,6638.347,2672,22816,52615536,52615536,1.090753315546777
CHIP CON,NA,7240.799,4832,13280,57390576,57390576,9000.094,3872,40720,83970880,83970880,0.8045248194074418
CHIP CON,NA,7795.786,4992,17968,72734688,72734688,7232.583,3040,24224,41088304,41088304,1.0778702435907062
CHIP CON,NA,7795.786,4992,17968,72734688,72734688,11689.783,2976,35776,138535616,138535616,0.6668888549941432
CHIP CON,NA,7795.786,4992,17968,72734688,72734688,8148.605,1984,32576,43456512,43456512,0.9567019140085942
CHIP CON,NA,7795.786,4992,17968,72734688,72734688,6638.347,2672,22816,52615536,52615536,1.174356507726999
CHIP CON,NA,7795.786,4992,17968,72734688,72734688,9000.094,3872,40720,83970880,83970880,0.8661893975774032
CHIP CON,NA,7752.494,4656,15472,47677840,47677840,12041.884,1872,28576,74057584,74057584,0.6437941106225571
CHIP CON,NA,7752.494,4656,15472,47677840,47677840,13483.788,3024,45744,103407168,103407168,0.5749492649988267
CHIP CON,NA,7752.494,4656,15472,47677840,47677840,7631.678,3376,21968,47797200,47797200,1.0158308565953647
CHIP CON,NA,7752.494,4656,15472,47677840,47677840,5801.779,2496,19632,36377152,36377152,1.3362270434637373
CHIP CON,NA,7752.494,4656,15472,47677840,47677840,9034.706,3104,26320,48552512,48552512,0.8580792778425772
CHIP CON,NA,7677.382,4976,14560,58877840,58877840,12041.884,1872,28576,74057584,74057584,0.6375565484603571
CHIP CON,NA,7677.382,4976,14560,58877840,58877840,13483.788,3024,45744,103407168,103407168,0.5693787235456386
CHIP CON,NA,7677.382,4976,14560,58877840,58877840,7631.678,3376,21968,47797200,47797200,1.005988722270515
CHIP CON,NA,7677.382,4976,14560,58877840,58877840,5801.779,2496,19632,36377152,36377152,1.3232806696015134
CHIP CON,NA,7677.382,4976,14560,58877840,58877840,9034.706,3104,26320,48552512,48552512,0.8497655596097979
CHIP CON,NA,7109.373,4384,11248,44526000,44526000,12041.884,1872,28576,74057584,74057584,0.59038710221756
CHIP CON,NA,7109.373,4384,11248,44526000,44526000,13483.788,3024,45744,103407168,103407168,0.5272533949658657
CHIP CON,NA,7109.373,4384,11248,44526000,44526000,7631.678,3376,21968,47797200,47797200,0.9315609227747816
CHIP CON,NA,7109.373,4384,11248,44526000,44526000,5801.779,2496,19632,36377152,36377152,1.2253781124720537
CHIP CON,NA,7109.373,4384,11248,44526000,44526000,9034.706,3104,26320,48552512,48552512,0.7868958879237464
CHIP CON,NA,6475.698,4352,11008,40602624,40602624,12041.884,1872,28576,74057584,74057584,0.5377645225614198
CHIP CON,NA,6475.698,4352,11008,40602624,40602624,13483.788,3024,45744,103407168,103407168,0.48025806991329145
CHIP CON,NA,6475.698,4352,11008,40602624,40602624,7631.678,3376,21968,47797200,47797200,0.8485287246133812
CHIP CON,NA,6475.698,4352,11008,40602624,40602624,5801.779,2496,19632,36377152,36377152,1.1161573027859213
CHIP CON,NA,6475.698,4352,11008,40602624,40602624,9034.706,3104,26320,48552512,48552512,0.7167580217884235
CHIP CON,NA,9131.835,5328,17536,49074480,49074480,12041.884,1872,28576,74057584,74057584,0.7583393927395413
CHIP CON,NA,9131.835,5328,17536,49074480,49074480,13483.788,3024,45744,103407168,103407168,0.6772455188408479
CHIP CON,NA,9131.835,5328,17536,49074480,49074480,7631.678,3376,21968,47797200,47797200,1.1965697452119965
CHIP CON,NA,9131.835,5328,17536,49074480,49074480,5801.779,2496,19632,36377152,36377152,1.5739715352825399
CHIP CON,NA,9131.835,5328,17536,49074480,49074480,9034.706,3104,26320,48552512,48552512,1.0107506541994835
CHIP CON,NA,7843.834,4800,21024,104362208,104362208,10774.885,1856,27584,143359840,143359840,0.7279738020405786
CHIP CON,NA,7843.834,4800,21024,104362208,104362208,9842.552,3120,31568,99724736,99724736,0.7969309179164104
CHIP CON,NA,7843.834,4800,21024,104362208,104362208,8864.857,2528,30608,52967520,52967520,0.8848235228159913
CHIP CON,NA,7843.834,4800,21024,104362208,104362208,9620.885,3376,24032,60630816,60630816,0.8152923561605818
CHIP CON,NA,7843.834,4800,21024,104362208,104362208,11868.283,2816,25744,62735744,62735744,0.660907226428625
CHIP CON,NA,7581.92,4736,17456,76820016,76820016,10774.885,1856,27584,143359840,143359840,0.7036659788016298
CHIP CON,NA,7581.92,4736,17456,76820016,76820016,9842.552,3120,31568,99724736,99724736,0.7703205428835936
CHIP CON,NA,7581.92,4736,17456,76820016,76820016,8864.857,2528,30608,52967520,52967520,0.855278319774363
CHIP CON,NA,7581.92,4736,17456,76820016,76820016,9620.885,3376,24032,60630816,60630816,0.7880688730818423
CHIP CON,NA,7581.92,4736,17456,76820016,76820016,11868.283,2816,25744,62735744,62735744,0.6388388278237046
CHIP CON,NA,7829.184,5344,13360,46779376,46779376,10774.885,1856,27584,143359840,143359840,0.726614158759003
CHIP CON,NA,7829.184,5344,13360,46779376,46779376,9842.552,3120,31568,99724736,99724736,0.7954424828032405
CHIP CON,NA,7829.184,5344,13360,46779376,46779376,8864.857,2528,30608,52967520,52967520,0.8831709298864043
CHIP CON,NA,7829.184,5344,13360,46779376,46779376,9620.885,3376,24032,60630816,60630816,0.8137696272224437
CHIP CON,NA,7829.184,5344,13360,46779376,46779376,11868.283,2816,25744,62735744,62735744,0.6596728439994227
CHIP CON,NA,7346.176,4560,14384,46295600,46295600,10774.885,1856,27584,143359840,143359840,0.6817869517864924
CHIP CON,NA,7346.176,4560,14384,46295600,46295600,9842.552,3120,31568,99724736,99724736,0.7463690311211971
CHIP CON,NA,7346.176,4560,14384,46295600,46295600,8864.857,2528,30608,52967520,52967520,0.8286852230103656
CHIP CON,NA,7346.176,4560,14384,46295600,46295600,9620.885,3376,24032,60630816,60630816,0.763565513983381
CHIP CON,NA,7346.176,4560,14384,46295600,46295600,11868.283,2816,25744,62735744,62735744,0.6189754659540896
CHIP CON,NA,9096.89,5344,22144,48086160,48086160,10774.885,1856,27584,143359840,143359840,0.8442679434629696
CHIP CON,NA,9096.89,5344,22144,48086160,48086160,9842.552,3120,31568,99724736,99724736,0.9242409895319832
CHIP CON,NA,9096.89,5344,22144,48086160,48086160,8864.857,2528,30608,52967520,52967520,1.0261744774901613
CHIP CON,NA,9096.89,5344,22144,48086160,48086160,9620.885,3376,24032,60630816,60630816,0.9455356757720312
CHIP CON,NA,9096.89,5344,22144,48086160,48086160,11868.283,2816,25744,62735744,62735744,0.7664874523130262
CHIP CON,NA,7175.608,4912,14464,30905344,30905344,6936.964,2144,22672,29877504,29877504,1.0344017930610567
CHIP CON,NA,7175.608,4912,14464,30905344,30905344,8977.912,2272,25184,107824720,107824720,0.7992513181238577
CHIP CON,NA,7175.608,4912,14464,30905344,30905344,7858.073,1616,28000,56114496,56114496,0.913151099512565
CHIP CON,NA,7175.608,4912,14464,30905344,30905344,7547.082,1776,34512,46429648,46429648,0.9507791223150881
CHIP CON,NA,7175.608,4912,14464,30905344,30905344,14162.397,3488,45488,151070288,151070288,0.5066662091170019
CHIP CON,NA,8113.326,5152,12816,97441040,97441040,6936.964,2144,22672,29877504,29877504,1.1695787955653223
CHIP CON,NA,8113.326,5152,12816,97441040,97441040,8977.912,2272,25184,107824720,107824720,0.9036985437148415
CHIP CON,NA,8113.326,5152,12816,97441040,97441040,7858.073,1616,28000,56114496,56114496,1.0324829000697753
CHIP CON,NA,8113.326,5152,12816,97441040,97441040,7547.082,1776,34512,46429648,46429648,1.0750282029531413
CHIP CON,NA,8113.326,5152,12816,97441040,97441040,14162.397,3488,45488,151070288,151070288,0.5728780234023944
CHIP CON,NA,8608,4800,24288,61469728,61469728,6936.964,2144,22672,29877504,29877504,1.2408886654161677
CHIP CON,NA,8608,4800,24288,61469728,61469728,8977.912,2272,25184,107824720,107824720,0.9587975466901435
CHIP CON,NA,8608,4800,24288,61469728,61469728,7858.073,1616,28000,56114496,56114496,1.0954339569001204
CHIP CON,NA,8608,4800,24288,61469728,61469728,7547.082,1776,34512,46429648,46429648,1.1405732705700031
CHIP CON,NA,8608,4800,24288,61469728,61469728,14162.397,3488,45488,151070288,151070288,0.6078067152050602
CHIP CON,NA,6928.832,4784,11664,42626176,42626176,6936.964,2144,22672,29877504,29877504,0.9988277292487031
CHIP CON,NA,6928.832,4784,11664,42626176,42626176,8977.912,2272,25184,107824720,107824720,0.7717643033257622
CHIP CON,NA,6928.832,4784,11664,42626176,42626176,7858.073,1616,28000,56114496,56114496,0.8817469626459311
CHIP CON,NA,6928.832,4784,11664,42626176,42626176,7547.082,1776,34512,46429648,46429648,0.918080921871526
CHIP CON,NA,6928.832,4784,11664,42626176,42626176,14162.397,3488,45488,151070288,151070288,0.4892414751542412
CHIP CON,NA,8935.236,5104,23424,95312160,95312160,6936.964,2144,22672,29877504,29877504,1.288061463199175
CHIP CON,NA,8935.236,5104,23424,95312160,95312160,8977.912,2272,25184,107824720,107824720,0.9952465562148527
CHIP CON,NA,8935.236,5104,23424,95312160,95312160,7858.073,1616,28000,56114496,56114496,1.1370772452737459
CHIP CON,NA,8935.236,5104,23424,95312160,95312160,7547.082,1776,34512,46429648,46429648,1.1839325450551619
CHIP CON,NA,8935.236,5104,23424,95312160,95312160,14162.397,3488,45488,151070288,151070288,0.6309126908389873
CHIP CON,NA,7739.49,4688,17440,47365680,47365680,7310.363,2672,40640,44739424,44739424,1.058701188983365
CHIP CON,NA,7739.49,4688,17440,47365680,47365680,14205.413,4368,47216,83300544,83300544,0.5448268205929668
CHIP CON,NA,7739.49,4688,17440,47365680,47365680,5786.217,2080,19568,31714256,31714256,1.3375734093622829
CHIP CON,NA,7739.49,4688,17440,47365680,47365680,7568.617,1984,19440,35708736,35708736,1.0225765156302664
CHIP CON,NA,7739.49,4688,17440,47365680,47365680,8767.111,2848,24064,39609808,39609808,0.8827868154058959
CHIP CON,NA,8690.134,5296,22368,50958944,50958944,7310.363,2672,40640,44739424,44739424,1.188741790250361
CHIP CON,NA,8690.134,5296,22368,50958944,50958944,14205.413,4368,47216,83300544,83300544,0.6117480709642162
CHIP CON,NA,8690.134,5296,22368,50958944,50958944,5786.217,2080,19568,31714256,31714256,1.5018679734963276
CHIP CON,NA,8690.134,5296,22368,50958944,50958944,7568.617,1984,19440,35708736,35708736,1.1481799118650078
CHIP CON,NA,8690.134,5296,22368,50958944,50958944,8767.111,2848,24064,39609808,39609808,0.9912197986314989
CHIP CON,NA,7185.282,4848,12896,39382528,39382528,7310.363,2672,40640,44739424,44739424,0.9828899057406588
CHIP CON,NA,7185.282,4848,12896,39382528,39382528,14205.413,4368,47216,83300544,83300544,0.5058129601722949
CHIP CON,NA,7185.282,4848,12896,39382528,39382528,5786.217,2080,19568,31714256,31714256,1.241792694605128
CHIP CON,NA,7185.282,4848,12896,39382528,39382528,7568.617,1984,19440,35708736,35708736,0.949352041462793
CHIP CON,NA,7185.282,4848,12896,39382528,39382528,8767.111,2848,24064,39609808,39609808,0.8195723768069093
CHIP CON,NA,7358.104,4656,14704,34715536,34715536,7310.363,2672,40640,44739424,44739424,1.0065305922564995
CHIP CON,NA,7358.104,4656,14704,34715536,34715536,14205.413,4368,47216,83300544,83300544,0.5179788859359457
CHIP CON,NA,7358.104,4656,14704,34715536,34715536,5786.217,2080,19568,31714256,31714256,1.2716605685545497
CHIP CON,NA,7358.104,4656,14704,34715536,34715536,7568.617,1984,19440,35708736,35708736,0.972186067811332
CHIP CON,NA,7358.104,4656,14704,34715536,34715536,8767.111,2848,24064,39609808,39609808,0.8392849138102619
CHIP CON,NA,8667.304,5600,17984,39158880,39158880,7310.363,2672,40640,44739424,44739424,1.1856188263154648
CHIP CON,NA,8667.304,5600,17984,39158880,39158880,14205.413,4368,47216,83300544,83300544,0.6101409371202372
CHIP CON,NA,8667.304,5600,17984,39158880,39158880,5786.217,2080,19568,31714256,31714256,1.4979223903977332
CHIP CON,NA,8667.304,5600,17984,39158880,39158880,7568.617,1984,19440,35708736,35708736,1.1451635087361403
CHIP CON,NA,8667.304,5600,17984,39158880,39158880,8767.111,2848,24064,39609808,39609808,0.9886157481067593
CHIP CON,NA,7274.056,4736,17712,37243168,37243168,7311.853,3008,16208,37436688,37436688,0.9948307221165414
CHIP CON,NA,7274.056,4736,17712,37243168,37243168,10114.926,4912,23744,86401696,86401696,0.7191408024141749
CHIP CON,NA,7274.056,4736,17712,37243168,37243168,5767.595,1632,19312,61032688,61032688,1.2611939638618868
CHIP CON,NA,7274.056,4736,17712,37243168,37243168,7186.141,2384,20000,28996080,28996080,1.012233965350805
CHIP CON,NA,7274.056,4736,17712,37243168,37243168,7529.169,2592,24928,47546704,47546704,0.9661167122161821
CHIP CON,NA,8695.708,4992,20176,74278736,74278736,7311.853,3008,16208,37436688,37436688,1.1892618738369056
CHIP CON,NA,8695.708,4992,20176,74278736,74278736,10114.926,4912,23744,86401696,86401696,0.8596907184491513
CHIP CON,NA,8695.708,4992,20176,74278736,74278736,5767.595,1632,19312,61032688,61032688,1.5076835318707364
CHIP CON,NA,8695.708,4992,20176,74278736,74278736,7186.141,2384,20000,28996080,28996080,1.2100664320391155
CHIP CON,NA,8695.708,4992,20176,74278736,74278736,7529.169,2592,24928,47546704,47546704,1.1549359564116572
CHIP CON,NA,6867.28,4432,12240,72669552,72669552,7311.853,3008,16208,37436688,37436688,0.9391983126575438
CHIP CON,NA,6867.28,4432,12240,72669552,72669552,10114.926,4912,23744,86401696,86401696,0.6789253821530676
CHIP CON,NA,6867.28,4432,12240,72669552,72669552,5767.595,1632,19312,61032688,61032688,1.1906661268691716
CHIP CON,NA,6867.28,4432,12240,72669552,72669552,7186.141,2384,20000,28996080,28996080,0.9556283407186138
CHIP CON,NA,6867.28,4432,12240,72669552,72669552,7529.169,2592,24928,47546704,47546704,0.9120900327778537
CHIP CON,NA,6690.407,4688,11376,26995792,26995792,7311.853,3008,16208,37436688,37436688,0.9150084116844253
CHIP CON,NA,6690.407,4688,11376,26995792,26995792,10114.926,4912,23744,86401696,86401696,0.6614390456242587
